length_x,length_y,cmd_raw_x,cmd_raw_y
50,-7,10.0093007816611,-1.00863713333333
50,-7,9.99958775633223,-0.999455026666667
49,-7,9.80926195126644,-0.999936405333333
49,-7,9.79957999025329,-0.999987281066667
48,-6,9.60926039805066,-0.908624456213331
48,-6,9.59957967961013,-0.899452491242667
47,-6,9.40839621195508,-0.899935898248533
47,-6,9.39961717627531,-0.899987179649707
47,-5,9.39996470798234,-0.808624435929939
47,-5,9.39999294159647,-0.799452487185988
46,-5,9.20929758831929,-0.799935897437198
46,-4,9.19958711766386,-0.708614179487437
46,-4,9.19996282353277,-0.699450435897488
45,-4,9.00929156470655,-0.699935487179498
44,-3,8.80888491294132,-0.608614097435908
43,-3,8.60884898258826,-0.599450419487179
43,-3,8.59954279651765,-0.599935483897436
42,-2,8.40925295930353,-0.508614096779485
41,-2,8.20887719186071,-0.499450419355898
40,-2,8.00884743837215,-0.499935483871179
39,-1,7.80884148767443,-0.408614096774234
38,-1,7.60884029753488,-0.399450419354847
37,-0.999999999999998,7.40884005950698,-0.399935483870969
36,-0.999999999999999,7.20884001190139,-0.399987096774194
35,-0.999999999999999,7.00884000238029,-0.399997419354839
34,-0,6.80884000047605,-0.308626483870966
33,-0,6.60884000009521,-0.299452896774194
32,-0,6.40884000001904,-0.299935979354839
32,-0,6.39954100000381,-0.299987195870968
31,1,6.20925260000077,0.391375560825799
30,1,6.00887712000015,0.400547512165162
30,1,5.99954842400003,0.400064102433033
28,1,5.6185530848,0.400012820486607
27,2,5.40846481696,0.491375564097324
26,2.00000000000001,5.20881036339201,0.500547512819465
26,2.00000000000001,5.1995350726784,0.500064102563893
25,3,2.808544956096,0.591385820512781
24,3,2.7080635912192,0.600549564102556
23,3.00000000000001,2.60801271824384,0.600064512820512
21,3.00000000000001,2.41662954364878,0.600012902564103
20,4,2.30745350872975,0.691375580512823
19,4,2.20793610174595,0.700547516102564
18,5,2.10798722034919,0.791437103220515
18,5,2.09937044406984,0.800559820644103
17,5,2.00854648881398,0.800066564128821
17,5,1.99943689776279,0.800013312825764
16,6,1.90855977955256,0.891375662565155
15,6.00000000000001,1.80806655591051,0.900547532513031
14,6,1.7080133111821,0.900064106502606
14,7,1.69939629860006,0.992188854358366
13,7.00000000000001,1.60854753244728,1.00049983698738
13,8.00000000000001,1.59943710648946,1.09143169467021
12,8,1.50855982129789,1.10055873893404
12,8,1.49943956425958,1.10006634778681
11,9.00000000000001,1.40856031285192,1.19138626955735
11,9.00000000000001,1.39943966257038,1.20054965391147
10,9.00000000000001,1.30856033251407,1.2000645307823
10,9.00000000000001,1.29943966650282,1.20001290615646
9,10,1.20856033330056,1.29137558123129
9,10,1.19943966666011,1.30054751624626
9,10,1.19993333333202,1.30006410324925
9,11,1.1999866666664,1.39138582064985
8,11,1.10862433333328,1.40054956412997
8,11,1.09945246666666,1.400064512826
8,11,1.09993589333333,1.4000129025652
8,11,1.09998717866667,1.40000258051304
8,11,1.09999743573333,1.40000051610261
8,11,1.09999948714667,1.40000010322052
8,12,1.09999989742933,1.49137302064411
8,12,1.09999997948587,1.50054700412882
8,12,1.09999999589717,1.50006400082576
8,12,1.09999999917943,1.50001280016515
8,12,1.09999999983589,1.50000256003303
8,12,1.09999999996718,1.50000051200661
8,13,1.09999999999344,1.59137310240131
8,13,1.09999999999869,1.60054702048027
8,13,1.09999999999974,1.60006400409605
8,14,1.09999999999995,1.69138580081921
8,14,1.09999999999999,1.70054956016384
8,14,1.1,1.70006451203277
8,14,1.1,1.70001290240655
9.00000000000001,14,1.191373,1.70000258048131
9.00000000000001,15,1.200547,1.79137351609626
9.00000000000001,14,1.200064,1.70917410321925
9.00000000000001,15,1.2000128,1.79089002064384
9.00000000000001,15,1.20000256,1.80049580412877
9.00000000000001,15,1.200000512,1.80005376082575
10,15,1.2913731024,1.80001075216515
10,15,1.30054702048,1.80000215043303
11,15,1.39143700409599,1.80000043008661
11,15,1.4005598008192,1.80000008601732
11,16,1.40006656016384,1.89137301720347
11,15,1.40001331203277,1.80917400344069
11,15,1.40000266240655,1.79951700068814
12,15,1.4913735324813,1.79994880013763
12,15,1.50052647013263,1.79998976002753
12,15,1.50006402129925,1.79999795200551
13,15,1.59138580425985,1.7999995904011
13,15,1.60054956085197,1.79999991808022
13,15,1.60006451217039,1.79999998361604
14,15,1.69138590243407,1.79999999672321
14,15,1.70054958048682,1.79999999934464
14,15,1.70006451609736,1.79999999986893
14,14,1.70001290321947,1.70862699997378
14,14,1.70000258064389,1.69945299999476
14,14,1.70000051612878,1.69993599999895
14,14,1.70000010322576,1.69998719999979
15,14,1.79137302064515,1.69999743999996
15,14,1.80054700412903,1.69999948799999
15,14,1.80006400082581,1.6999998976
16,14,1.89138580016515,1.69999997952
16,13,1.90054956003303,1.608626995904
16,13,1.90006451200661,1.5994529991808
16,13,1.90001290240132,1.59993599983616
17,13,1.99137558048027,1.59998719996723
17,12,2.00054751609605,1.50862443999345
17,12,2.00006410321921,1.49945248799869
17,12,2.00001282064384,1.49993589759974
17,11,2.00000256412877,1.40861417951995
17,11,2.00000051282575,1.39945043590399
18,11,2.09137310256514,1.3999354871808
18,11,2.10054702051303,1.39998709743616
18,11,2.10006400410261,1.39999741948723
18,11,2.10001280082052,1.39999948389745
19,10,2.19137556016411,1.30862689677949
19,10,2.20054751203282,1.2994529793559
19,10,2.20006410240656,1.29993599587118
20,10,2.29138582048131,1.29998719917424
19,9.00000000000001,2.20917656409626,1.20862443983485
20,9,2.29089051281926,1.19945248796697
20,9,2.30049590256385,1.19993589759339
20,9,2.30005378051277,1.19998717951868
20,9,2.30001075610255,1.19999743590374
20,8,2.30000215122051,1.10862648718075
20,8,2.3000004302441,1.09945289743615
20,8,2.30000008604882,1.09993597948723
20,7,2.30000001720976,1.00861419589744
20,7,2.30000000344195,0.99945043917949
19,7,2.20862700068839,0.999935487835898
20,7,2.29082600013768,0.99998709756718
20,6,2.3004623636639,0.907821386455593
19,6.00000000000001,2.2086782000055,0.899502211175415
20,6,2.2908362400011,0.899941714962356
19,5,2.20911204800022,0.808615342992469
19,5,2.19950460960004,0.799450668598495
19,5,2.19994632192001,0.799935533719699
19,5,2.199989264384,0.79998710674394
19,4,2.1999978528768,0.708624421348786
19,4,2.19999957057536,0.699452484269758
19,4,2.19999991411507,0.699935896853952
18,4.00000000000001,2.10862698282302,0.699987179370791
18,4.00000000000001,2.0994529965646,0.699997435874159
18,4.00000000000001,2.09993599931292,0.699999487174832
18,3.00000000000001,2.09998719986258,0.608626897434965
18,3.00000000000001,2.09999743997252,0.599452979486994
19,3,2.1913724879945,0.599935995897399
19,3,2.2005468975989,0.59998719917948
19,3,2.20006397951978,0.599997439835896
19,3,2.20001279590396,0.59999948796718
19,3,2.20000255918079,0.599999897593436
19,3,2.20000051183616,0.599999979518688
18,3.00000000000001,2.10862710236723,0.599999995903738
18,2,2.09945302047345,0.508626999180746
18,3.00000000000001,2.09993600409469,0.590825999836152
18,3.00000000000001,2.09998720081894,0.60048299996723
18,3.00000000000001,2.09999744016379,0.600051199993447
17,3.00000000000001,2.00862648803276,0.60001023999869
17,3.00000000000001,1.99945289760655,0.600002047999739
17,3.00000000000001,1.99993597952131,0.600000409599948
17,3.00000000000001,1.99998719590426,0.60000008191999
16,3,1.90862443918086,0.600000016383998
17,3.00000000000001,1.99082548783617,0.6000000032768
16,3,1.90910989756723,0.60000000065536
16,3,1.89950417951345,0.600000000131072
16,3,1.89994623590269,0.600000000026215
15,3.00000000000001,1.80861624718055,0.600000000005243
15,3.00000000000001,1.79945084943611,0.600000000001049
15,4,1.79993556988722,0.691373000000212
14,4.00000000000001,1.70861411397744,0.700547000000043
14,4.00000000000001,1.69945042279549,0.700064000000009
14,5,1.6999354845591,0.791385799999994
14,5,1.69998709691182,0.800549560000001
14,5,1.69999741938236,0.800064512000001
14,5,1.69999948387647,0.800012902400001
14,5,1.69999989677529,0.800002580480001
14,5,1.69999997935506,0.800000516096001
13,5,1.60862699587101,0.8000001032192
13,5,1.5994529991742,0.80000002064384
12,6,1.50856299983484,0.89137300412877
11,6,1.40806719996697,0.900547000825754
11,6,1.39938643999339,0.900064000165151
11,6,1.39992268799868,0.900012800033031
11,7.00000000000001,1.39998453759974,0.991375560006609
10,7.00000000000001,1.30862390751995,1.00054751200132
10,7.00000000000001,1.29945238150399,1.00006410240027
9,7,1.20856287630081,1.00001282048005
9.00000000000001,8,1.19944017526016,1.09137556409601
8,8,1.10856043505203,1.1005475128192
8,7,1.09943968701041,1.00869110256384
8,7,1.09993333740208,0.999465820512769
8,8,1.09998666748042,1.09131156410255
7,8.00000000000001,1.00862433349608,1.10053471282051
6,9,0.908079466699215,1.1914345425641
6,9,0.899388893339844,1.20055930851282
5,9.00000000000001,0.808550178667967,1.20006646170256
5,9.00000000000001,0.799437635733594,1.20001329234051
4,10,0.708559927146717,1.29137565846811
4,10,0.699439585429344,1.30054753169362
4,10,0.699933317085869,1.30006410633873
3,10,0.608613663417172,1.30001282126775
3,10,0.599450332683435,1.30000256425355
3,11,0.599935466536687,1.39137351285071
2,11,0.508614093307335,1.40054710257014
2,11,0.499450418661468,1.40006402051403
2.00000000000001,12,0.499935483732294,1.49138580410281
2.00000000000001,12,0.499987096746459,1.50054956082056
2.00000000000001,12,0.499997419349292,1.50006451216411
1,12,0.408626483869856,1.50001290243282
1,12,0.399452896773972,1.50000258048657
1,12,0.399935979354794,1.50000051609731
1,12,0.399987195870959,1.50000010321946
1,12,0.399997439174192,1.50000002064389
0,12,0.308626487834836,1.50000000412878
0,12,0.299452897566968,1.50000000082576
0,12,0.299935979513394,1.50000000016515
-1,12,-0.391385804097313,1.50000000003303
-1,12,-0.400528924455828,1.50000000000661
-1,12,-0.400064512163893,1.50000000000132
-2,12,-0.491385902432781,1.50000000000027
-1.99999999999999,11,-0.500549580486555,1.40862700000005
-1.99999999999999,11,-0.50006451609731,1.39945300000001
-2,12,-0.500012903219462,1.491309
-2,12,-0.500002580643892,1.5005342
-2,12,-0.500000516128778,1.50006144
-3,12,-0.591373103225758,1.500012288
-3,12,-0.600547020645151,1.5000024576
-3,12,-0.60006400412903,1.50000049152
-3,12,-0.600012800825806,1.500000098304
-2.99999999999999,11,-0.600002560165161,1.4086270196608
-2.99999999999999,11,-0.600000512033032,1.39945300393216
-2.99999999999999,11,-0.600000102406606,1.39993600078643
-2.99999999999999,11,-0.600000020481321,1.39998720015729
-2.99999999999999,11,-0.600000004096264,1.39999744003146
-2.99999999999999,11,-0.600000000819252,1.39999948800629
-4,11,-0.691373000163853,1.39999989760126
-4,10,-0.70054700003277,1.30862697952025
-5,10,-0.791437000006546,1.29945299590405
-5,10,-0.800559800001311,1.29993599918081
-5,10,-0.800066560000262,1.29998719983616
-5,10,-0.800013312000052,1.29999743996723
-5,10,-0.800002662400011,1.29999948799345
-6,10,-0.891373532479994,1.29999989759869
-5,10,-0.809174106495999,1.29999997951974
-5,10,-0.7995170212992,1.29999999590395
-6,10,-0.891321804259842,1.29999999918079
-5,10,-0.809163760851966,1.29999999983616
-5,10,-0.799514952170393,1.29999999996723
-6,9.00000000000001,-0.891321390434081,1.20862699999345
-6,10,-0.900536678086816,1.29082599999869
-6,10,-0.900061935617363,1.30048299999974
-7,9.00000000000001,-0.991385387123475,1.20867819999995
-7,9.00000000000001,-1.00054947742469,1.19946323999999
-7,9.00000000000001,-1.00006449548494,1.199938048
-7,9.00000000000001,-1.00001289909699,1.1999876096
-7,9.00000000000001,-1.0000025798194,1.19999752192
-7,9.00000000000001,-1.00000051596388,1.199999504384
-7,9.00000000000001,-1.00000010319278,1.1999999008768
-8,9,-1.09217605369641,1.19999998017536
-7,9.00000000000001,-1.00912427685498,1.19999999603507
-7,9.00000000000001,-0.999511182643724,1.19999999920701
-7,9.00000000000001,-0.999947636528745,1.1999999998414
-7,9.00000000000001,-0.999989527305749,1.19999999996828
-7,9.00000000000001,-0.99999790546115,1.19999999999366
-7,9.00000000000001,-0.99999958109223,1.19999999999873
-7,9.00000000000001,-0.999999916218446,1.19999999999975
-7,9.00000000000001,-0.999999983243689,1.19999999999995
-7,9.00000000000001,-0.999999996648738,1.19999999999999
-7,8.00000000000001,-0.999999999329748,1.108627
-7,9.00000000000001,-0.99999999986595,1.190826
-7,9.00000000000001,-0.99999999997319,1.200483
-8,9,-1.09137299999464,1.2000512
-8,9,-1.10054699999893,1.20001024
-8,9,-1.10006399999979,1.200002048
-9,9.00000000000001,-1.19138579999996,1.2000004096
-9,9.00000000000001,-1.20054955999999,1.20000008192
-9,9.00000000000001,-1.200064512,1.200000016384
-10,9.00000000000001,-1.29138590239999,1.2000000032768
-10,9.00000000000001,-1.30054958048,1.20000000065536
-10,9.00000000000001,-1.300064516096,1.20000000013107
-10,9.00000000000001,-1.3000129032192,1.20000000002622
-10,10,-1.30000258064384,1.29137300000525
-10,9.00000000000001,-1.30000051612877,1.20917400000106
-10,10,-1.30000010322575,1.29089000000021
-11,10,-1.39137302064515,1.30049580000004
-11,9.00000000000001,-1.40054700412903,1.20868076000001
-11,9.00000000000001,-1.40006400082581,1.199463752
-11,9.00000000000001,-1.40001280016516,1.1999381504
-11,9.00000000000001,-1.40000256003303,1.19998763008
-12,9.00000000000001,-1.49137351200661,1.199997526016
-12,10,-1.50054710240132,1.2913725052032
-12,10,-1.50006402048026,1.30054690104064
-12,10,-1.50001280409605,1.30006398020813
-12,10,-1.50000256081921,1.30001279604163
-13,10,-1.59137351216384,1.30000255920833
-13,10,-1.60054710243277,1.30000051184167
-14,10,-1.69143702048656,1.30000010236833
-14,10,-1.70055980409731,1.30000002047367
-14,10,-1.70006656081946,1.30000000409473
-15,10,-1.79138631216389,1.30000000081895
-15,10,-1.80054966243278,1.30000000016379
-15,10,-1.80006453248656,1.30000000003276
-16,10,-1.8913859064973,1.30000000000655
-16,10,-1.90052894493583,1.30000000000131
-16,10,-1.90006451625989,1.30000000000026
-16,10,-1.90001290325198,1.30000000000005
-17,11,-1.9913755806504,1.39137300000001
-18,11,-2.09192051613008,1.400547
-18,11,-2.10061110322602,1.400064
-18,11,-2.1000768206452,1.4000128
-19,11,-2.19138836412904,1.40000256
-19,11,-2.20055007282581,1.400000512
-19,11,-2.20006461456516,1.4000001024
-20,11,-2.29138592291302,1.40000002048
-20,11,-2.30054958458261,1.400000004096
-20,11,-2.30006451691652,1.4000000008192
-20,11,-2.3000129033833,1.40000000016384
-20,11,-2.30000258067666,1.40000000003277
-20,11,-2.30000051613533,1.40000000000655
-21,11,-2.39137310322707,1.40000000000131
-21,11,-2.40054702064541,1.40000000000026
-22,11,-2.49143700412908,1.40000000000005
-22,11,-2.50055980082582,1.40000000000001
-23,11,-2.59143956016516,1.4
-23,11,-2.60056031203303,1.4
-24,11,-2.69143966240661,1.4
-24,12,-2.70056033248132,1.491373
-25,12,-2.79143966649627,1.500547
-25,12,-2.80056033329925,1.500064
-25,12,-2.80006666665985,1.5000128
-25,12,-2.80001333333197,1.50000256
-26,12,-5.19070254666651,1.500000512
-26,12,-5.2004129093333,1.5000001024
-26,12,-5.20003718186666,1.50000002048
-26,12,-5.20000743637333,1.500000004096
-26,12,-5.20000148727467,1.5000000008192
-27,12,-5.39070129745494,1.50000000016384
-27,12,-5.40041265949099,1.50000000003277
-27,12,-5.4000371318982,1.50000000000655
-27,12,-5.40000742637964,1.50000000000131
-28,12,-5.59070248527593,1.50000000000026
-27,12,-5.40971189705518,1.50000000000005
-27,12,-5.39962457941104,1.50000000000001
-27,11,-5.39997031588221,1.40862700000001
-27,11,-5.39999406317644,1.399453
-27,11,-5.39999881263529,1.399936
-27,11,-5.39999976252706,1.3999872
-27,11,-5.39999995250541,1.39999744
-27,11,-5.39999999050108,1.399999488
-26,11,-5.21036024501379,1.3999998976
-27,11,-5.39112960843547,1.39999997952
-26,11,-5.20963284638865,1.399999995904
-26,11,-5.19961289655046,1.3999999991808
-26,10,-5.19996797931009,1.30862699983617
-25,10,-2.80861595838279,1.29945299996723
-25,10,-2.79945079167656,1.29993599999345
-24,10,-2.70856255833531,1.29998719999869
-24,9,-2.69944011166706,1.20862443999974
-23,9.00000000000002,-2.60856042233342,1.19945248799995
-22,9.00000000000002,-2.50806668446668,1.19993589759999
-22,9.00000000000002,-2.49938633689334,1.19998717952
-21,9.00000000000001,-2.40854966737867,1.199997435904
-20,8.00000000000001,-2.30806453347573,1.1086264871808
-20,8.00000000000001,-2.29938590669515,1.09945289743616
-19,8.00000000000002,-2.20854958133903,1.09993597948723
-19,8.00000000000002,-2.19943751626781,1.09998719589745
-19,7,-2.19993290325356,1.00862443917949
-18,7.00000000000001,-2.10861358065071,0.999452487835899
-18,7.00000000000001,-2.09945031613014,0.99993589756718
-17,7.00000000000001,-2.00856246322603,0.999987179513437
-16,7.00000000000002,-1.9080670926452,0.999997435902689
-16,7.00000000000002,-1.89938641852904,0.999999487180539
-15,7.00000000000002,-1.80854968370581,0.999999897436109
-15,7.00000000000002,-1.79943753674116,0.999999979487223
-15,7.00000000000002,-1.79993290734823,0.999999995897446
-14,7.00000000000001,-1.70861358146964,0.99999999917949
-13,7.00000000000001,-1.60807731629393,0.999999999835899
-13,7.00000000000001,-1.59938846325879,0.999999999967181
-12,7.00000000000001,-1.50855009265176,0.999999999993437
-12,7.00000000000001,-1.49943761853035,0.999999999998688
-11,6.00000000000001,-1.40855992370607,0.908626999999737
-11,6.00000000000001,-1.39943958474121,0.899452999999949
-10,6,-1.30856031694824,0.89993599999999
-10,6,-1.29943966338965,0.899987199999998
-10,7.00000000000001,-1.29993333267793,0.991370440000003
-10,7.00000000000001,-1.29998666653559,1.000546488
-9,7.00000000000001,-1.20862433330712,1.0000638976
-9,7.00000000000001,-1.19945246666142,1.00001277952
-9,7.00000000000001,-1.19993589333228,1.000002555904
-9,7.00000000000001,-1.19998717866646,1.0000005111808
-9,7.00000000000001,-1.19999743573329,1.00000010223616
-9,7.00000000000001,-1.19999948714666,1.00000002044723
-9,7.00000000000001,-1.19999989742933,1.00000000408945
-9,8.00000000000001,-1.19999997948587,1.09217603387573
-9,8.00000000000001,-1.19999999589717,1.10049727289085
-8,8.00000000000001,-1.10862699917943,1.1000581818509
-8,8.00000000000001,-1.09945299983589,1.10001163637018
-8,8.00000000000001,-1.09993599996718,1.10000232727404
-8,8.00000000000001,-1.09998719999344,1.10000046545481
-8,8.00000000000001,-1.09999743999869,1.10000009309096
-8,8.00000000000001,-1.09999948799974,1.10000001861819
-8,9,-1.09999989759995,1.19137300372364
-7,9.00000000000001,-1.00862697951999,1.20054700074473
-7,9.00000000000001,-0.999452995903998,1.20006400014895
-7,9.00000000000001,-0.9999359991808,1.20001280002979
-7,9.00000000000001,-0.99998719983616,1.20000256000596
-7,9.00000000000001,-0.999997439967232,1.20000051200119
-7,9.00000000000001,-0.999999487993446,1.20000010240024
-7,9.00000000000001,-0.999999897598689,1.20000002048005
-7,9.00000000000001,-0.999999979519738,1.20000000409601
-7,8.00000000000001,-0.999999995903948,1.1086270008192
-7,8.00000000000001,-0.99999999918079,1.09945300016384
-7,8.00000000000001,-0.999999999836158,1.09993600003277
-7,8.00000000000001,-0.999999999967232,1.09998720000655
-7,7,-0.999999999993446,1.00862444000131
-7,7,-0.999999999998689,0.999452488000263
-7,7,-0.999999999999738,0.999935897600053
-7,7,-0.999999999999948,0.999987179520011
43,7,8.08215399999952,1.01119743590401
43,6,8.61005080000001,0.910866487180801
43,6,8.59974016,0.899900897436161
43,6,8.599948032,0.900025579487232
43,5,8.5999896064,0.808632115897444
42,5,8.40929692128001,0.799454023179489
42,5,8.399586984256,0.799936204635898
40,4,8.0185607968512,0.708614240927178
39,4,7.80846635937024,0.699450448185436
38,4,7.60881067187405,0.699935489637088
38,3,7.59953513437481,0.608614097927426
37,3,7.40925142687496,0.599450419585483
36,3,7.20887688537499,0.599935483917097
36,3,7.199548377075,0.59998709678342
35,2,7.009254075415,0.508624419356682
33,2,6.61817641508302,0.499452483871337
33,2,6.5991358830166,0.499935896774268
31,1,6.21851597660332,0.408614179354852
31,1,6.19919966804794,0.399471072234608
29,1,5.81852047906413,0.399935487174195
28,1,5.60845829581283,0.399987097434839
27,1,5.40880905916257,0.399997419486968
26,1,5.20883381183251,0.399999483897394
24,1.00000000000001,2.71662486614914,0.399999896779479
23,1.00000000000001,2.60745257322983,0.399999979355896
21,-0,2.41656291464596,0.308626995871177
20,-0,2.3074401829292,0.299452999174236
20,-0,2.29930643658584,0.299935999834847
19,-0,2.20853368731717,0.299987199966969
